45219	8892	1
50757	22968	1
30854	28976	1
16326	18024	1
51300	18157	1
36635	28051	1
50514	34222	1
45463	4998	3
35993	29392	1
37409	44100	1
16131	37361	1
31733	28609	1
15433	428	1
41010	22868	2
22311	16631	1
28781	48866	2
37571	5844	1
33604	47888	1
27714	5348	2
16524	33317	1
33674	23419	1
49636	1700	1
45652	19005	1
40138	54183	1
45477	40746	1
32786	26606	1
53442	16723	1
34594	46163	4
19061	47609	1
31417	1770	1
16124	2829	1
26007	11385	1
22385	51639	1
21296	50605	2
23027	12804	1
27820	30963	1
11238	38637	1
2804	22448	1
41683	30340	1
9294	15403	1
36600	55258	2
3941	20899	1
25659	18290	1
35838	52527	2
24753	14412	1
15827	37929	1
51618	26487	1
54662	40878	1
7594	6600	1
32647	13060	1
33935	5216	1
44071	14664	1
9292	1355	1
22974	16474	3
36822	7386	4
39419	12767	1
43833	10511	1
28778	25091	1
53305	19725	3
12583	4277	1
20675	40376	1
15169	36113	1
29512	9107	1
29891	28785	1
34219	2035	1
54451	22147	13
5212	19775	1
3341	13614	2
25229	48025	1
45798	47208	1
39992	17545	1
43824	8392	1
18516	7905	1
29689	3025	2
7934	15732	1
53612	35478	1
25112	44743	1
1930	13167	1
31273	14367	1
52432	26075	1
21264	14198	1
5790	23503	1
14876	32679	1
27187	17710	1
20745	36675	2
41664	28229	1
38057	50535	1
3414	21456	1
39080	12961	3
36662	24774	1
444	16595	1
14991	5920	1
24970	19019	1
12637	10041	1
41197	6664	1
14500	49884	1
15743	35106	3
13766	30854	1
33656	10791	2
30291	31329	1
14740	39992	3
53584	52542	1
16674	37892	3
46876	767	1
43119	28265	1
16791	7523	1
13181	7175	1
45987	15877	2
10714	53100	1
33401	43083	1
44871	36323	3
45854	13212	1
41745	46788	1
31168	47290	6
6888	27075	1
19229	42600	1
7683	33057	1
42923	11102	1
21785	35873	1
4664	20949	1
28124	36579	1
53121	43933	3
18915	36068	1
48726	12486	2
38916	7471	2
16801	46256	1
46541	43832	1
47299	9780	1
20592	2156	1
52929	17731	1
41190	22485	1
50600	6125	1
29812	42613	1
23679	54753	1
43372	668	1
18450	20738	1
3730	33565	2
42828	35424	1
46402	53270	1
15021	49277	1
48881	20724	1
29558	14205	1
6241	5611	1
18618	3558	3
5268	31005	1
49260	43372	6
33451	52886	1
10332	18598	1
23570	16196	2
31580	21769	1
13460	52920	1
25885	10965	2
43477	5517	4
25546	30054	1
20952	34201	1
13928	43331	4
47594	36014	1
32521	22210	1
18831	46984	2
28870	23566	3
26610	1974	1
2632	51086	3
8143	35970	1
25841	5455	1
52010	40594	1
32460	5258	1
38918	35845	1
36943	48509	1
44231	38451	5
32149	10041	1
40152	21650	1
22652	14520	2
29856	9967	1
38509	23258	1
26444	55095	1
50722	42652	1
53256	6872	2
40810	26132	1
47480	13636	6
44537	23749	1
35313	53590	1
34655	54490	1
24369	24988	1
4580	18213	1
29337	5979	1
50501	12660	1
25901	23055	2
5149	9337	1
53270	20986	1
37578	24808	1
54123	24057	2
51451	34802	1
41645	31712	1
22528	44248	1
46826	15569	1
32699	8589	3
193	37192	1
47497	34337	1
17926	46156	3
1159	15639	1
54166	20769	1
54227	46651	1
52113	32778	1
42375	44667	1
16638	37886	1
9765	20396	1
29922	38879	1
37761	55529	1
22592	48680	1
13619	12861	1
16891	12078	2
46144	44114	1
33738	10159	2
37313	42257	1
47198	5535	3
31700	40500	3
18590	33866	1
11125	16883	1
45467	53476	1
44033	21027	5
25092	43188	2
1627	13636	1
33290	46498	1
25531	52224	1
16841	30273	1
38875	38762	1
49896	34935	5
53658	9671	3
16558	12951	1
34215	1995	2
45011	9253	2
45079	21651	1
4550	48351	1
19061	11165	1
3870	53071	1
35820	6167	1
15798	44390	1
45892	36193	1
28822	54782	1
16229	29486	1
11142	954	1
13374	12119	1
14520	33874	1
31911	10581	1
30273	16841	1
8861	32775	3
47559	40442	1
20681	21927	1
22200	28504	1
40589	38488	1
46047	1105	1
74	4370	1
41949	29759	1
54019	19883	1
38883	54548	1
35442	21264	1
25487	19044	1
46843	10309	1
54743	35746	1
42693	14728	1
41397	37214	1
11276	77	1
32149	16501	2
38467	52110	1
4065	15488	1
18590	42817	1
17064	30720	1
6155	6159	5
11914	37163	1
32314	22732	1
44418	17900	2
48861	31712	1
14330	36616	1
11770	20724	1
6686	43836	2
26533	23564	2
11078	17207	1
2711	50458	1
40164	36698	1
38513	36164	1
38239	45616	1
18079	28403	1
34093	26337	1
21669	32851	1
18421	21724	3
77	2924	1
13379	53590	1
21920	28454	1
38793	54019	1
32115	13817	2
8549	12377	1
29009	48885	1
26963	6176	1
33341	30000	1
11854	8927	1
50433	21720	1
34004	41400	1
19791	27243	2
3640	54071	9
49085	5159	2
15457	45697	2
6976	38808	1
41646	54926	1
30945	11503	2
8649	55015	1
21057	8212	1
42147	40201	1
52392	29313	1
39273	2090	1
48921	40386	1
10937	30809	1
9152	40469	2
44835	2184	1
9821	31569	1
10453	43542	2
18337	16814	1
714	12345	1
193	40218	1
19860	47407	1
7488	44747	1
20400	25637	5
33279	2965	1
7181	19738	1
38760	34741	1
13877	602	1
45894	53958	1
38251	7756	1
22116	51335	1
8707	16087	2
21281	22015	1
12440	36965	1
31447	3936	1
52231	15877	1
18462	48056	1
39360	9110	1
25637	355	2
9626	45249	1
18902	6710	1
54320	32889	1
42755	8783	1
26486	43259	1
29241	16374	3
35981	872	8
43390	9557	1
15121	33089	1
31414	27283	2
29540	45108	1
29689	34928	1
25890	50371	2
38762	17383	1
27180	38451	1
50381	25620	1
39978	52079	1
16452	2688	1
8582	36050	1
12841	17261	1
46894	24471	1
25665	54694	1
43384	49260	1
13598	9513	1
32750	9514	1
51083	22121	1
20206	9539	3
7742	18443	7
17975	14121	1
33778	26286	1
19810	2412	1
77	3367	2
27066	37851	1
41997	52300	1
27817	41743	1
31868	19125	1
4742	45071	1
39527	50640	1
6314	4240	1
41751	2889	1
2128	44248	1
8090	3560	2
3931	35215	1
11172	4233	1
37409	44485	1
20299	11844	1
19037	449	2
11263	16326	1
43033	36936	2
33478	39301	1
9276	41834	2
8944	53201	1
49716	44613	1
27938	40728	1
48843	23326	2
41179	39810	1
30405	43372	2
21110	39992	1
55209	48644	2
38677	14917	1
44521	22592	1
36142	34807	1
40222	42855	1
2982	22052	1
22798	12156	1
23373	52562	1
35113	37452	5
8861	935	4
27928	4174	1
24554	50666	5
54038	2778	2
7168	35168	2
44185	1664	1
52179	36593	1
30218	49260	1
16838	18366	1
44961	47301	1
29689	32759	6
4346	33322	1
7054	34306	1
52426	20698	1
27012	37803	1
29439	51647	1
45497	5994	1
9227	20158	1
29600	25244	6
13962	41344	1
6418	39735	1
12533	17123	1
43947	12225	1
48202	7853	1
29487	42677	16
1678	51102	1
55071	22052	1
48134	22467	1
33148	49634	1
15516	25756	1
2510	50914	1
31672	28780	1
3090	49401	3
53748	50616	1
51139	12305	2
38080	17312	3
46730	31174	1
26049	14117	1
36144	51048	1
55427	53286	1
2627	1667	1
43234	49507	1
10006	45494	1
785	50867	1
1487	38084	1
17700	7766	1
29538	1981	1
53957	37235	1
30021	31237	1
25956	8440	4
49331	50251	1
53095	41340	1
49683	54468	1
31844	14886	1
45033	11050	1
31538	15000	3
10751	17353	1
34639	21514	1
8784	35462	1
32208	10006	4
26414	47007	1
22315	1074	1
1741	30365	1
21752	27361	3
2280	35148	1
53891	36023	1
150	13379	1
3098	40138	1
51343	22814	1
4503	16809	1
42740	32586	1
4591	2125	1
43953	7798	1
19054	9318	2
50871	11862	1
9318	25111	1
4588	12153	1
5341	37382	1
38627	33058	1
50914	24770	1
45602	37591	1
31382	4000	3
7138	15942	1
44418	44124	1
54645	23510	1
25274	5917	1
19618	961	1
30188	10139	1
16551	13482	1
28815	540	1
24081	29477	1
13642	27829	1
49958	11931	1
46986	18247	1
36358	41221	1
29597	41683	3
24640	16779	1
20844	10539	1
49552	32597	1
5092	14079	6
7002	29475	1
32221	8433	1
45822	11483	2
15962	11650	1
49011	18630	1
53090	16227	2
45920	40991	1
22194	36419	1
22337	6544	1
16838	4271	1
24840	26478	6
27220	36294	1
51842	21920	1
42331	38530	1
32583	44381	2
48301	37901	1
6240	14119	1
45008	49360	2
9276	12070	2
809	14437	4
44105	50827	1
52759	19911	1
44248	26620	1
15915	31891	1
10251	6879	1
34448	22178	1
46625	20991	1
51804	21160	1
2534	32822	1
2750	20545	1
45234	16390	1
52990	55536	1
33112	23094	1
24825	42765	1
36694	17648	1
49102	20120	2
4487	32717	2
416	33851	1
8927	37078	1
22833	36031	1
45008	37146	1
43398	13363	2
8491	47793	1
36701	21232	3
21767	33321	1
1266	38875	1
34146	17168	1
49806	4868	1
19222	25352	1
18453	39758	1
29986	6343	1
50417	29584	1
53208	13367	1
23510	8225	1
53741	54181	1
35101	13515	5
6131	42645	1
50992	10169	1
52721	2820	3
33737	37218	1
39329	30701	1
35969	16012	1
11810	9990	1
22551	45704	1
2372	28098	1
23621	55536	2
20702	9720	2
36518	36809	1
7068	18405	2
43745	45544	1
16546	38521	1
117	5637	3
34570	42954	4
33004	35566	2
6196	519	3
37454	24465	1
5994	35990	1
23953	1594	3
49050	30553	1
45478	45940	1
10278	36935	2
44304	37273	2
42553	36598	1
32850	29269	1
49369	7143	1
9324	52067	1
13688	39709	1
13308	46644	1
10345	21591	1
24530	33101	1
22206	48187	1
53704	30904	2
51492	338	1
26287	52924	1
45562	44292	3
37741	54474	1
51577	20704	2
50210	12777	1
20405	55007	2
49757	7037	1
26746	37331	2
3967	19037	1
19855	13167	2
21127	19399	1
55616	52520	1
15119	3875	1
9176	32105	2
20485	32888	1
3341	541	1
5908	14488	1
3753	7355	3
8599	8925	1
55084	3557	1
3775	11254	1
39548	41664	2
45151	1834	1
53352	22485	1
30970	29689	2
51947	26653	2
46163	51269	1
18208	50134	2
55430	37779	1
25152	5300	1
43546	14029	1
44933	22389	1
53151	50122	1
51035	24427	1
2181	31036	1
15449	17014	1
40201	31252	2
12395	27781	1
5023	8908	4
11156	13363	1
45337	15515	1
14673	18753	1
2684	1319	1
16771	41468	1
30089	52746	1
23710	29477	1
11760	38800	2
46519	37790	1
14191	53674	1
7615	1291	1
21337	55544	1
46818	24691	1
7002	53326	1
4871	11849	1
37507	37105	1
31319	8093	1
36768	36960	1
18213	21969	1
14194	42869	1
8901	37981	1
37058	45059	1
12499	55438	1
44725	44971	11
35036	32063	1
46934	35993	1
48520	45029	1
8210	13956	1
39596	48359	1
40386	9387	1
49716	33373	2
38218	49088	1
34164	259	3
51922	15836	1
20086	52804	3
4318	31602	4
23547	10937	1
36822	3751	1
24506	49634	1
46096	3128	4
26822	33394	1
27077	33740	1
17196	37178	1
10937	20206	1
17515	47673	1
34196	48935	1
12303	45389	1
51028	10651	1
27739	30915	1
9368	12836	1
12428	29603	1
52027	416	2
23182	40940	2
33570	28559	1
29759	8595	1
38497	54559	1
772	14917	1
26468	15458	1
48939	24796	1
28871	20847	1
12401	31476	2
9947	29160	1
43468	1215	1
32934	19663	1
30866	12371	1
47727	40641	1
3072	12596	1
55556	11735	1
42165	52505	3
23515	2725	3
14150	21382	1
55028	51048	1
34508	38456	1
21903	12005	1
49883	2470	6
6145	7845	1
3065	44196	6
25745	53549	1
2233	10477	2
23987	50780	1
47877	9571	1
53739	28088	1
18566	46886	1
22629	36620	5
25227	13205	1
16318	37022	2
5002	2291	1
40655	14123	6
20396	23559	1
10855	50381	1
6589	35115	1
32115	47394	10
49818	3168	1
19692	34245	2
54806	31515	1
8024	55536	2
38829	41801	1
45553	34873	1
49471	9687	1
43032	41328	2
23017	39386	3
37468	41745	2
54398	4390	1
45749	55590	1
54996	30422	1
5853	43990	1
49918	29336	1
10236	548	1
55654	22751	1
17282	42956	2
45466	12742	1
55529	51789	1
39656	44567	1
37182	30939	3
47239	14130	1
34256	10005	3
33360	23947	1
12170	40797	1
4431	12073	4
42309	43762	1
36964	12266	1
27514	38342	1
5818	55522	2
35248	21126	1
6887	29700	1
332	18398	1
51225	45748	2
19031	6511	1
44381	23961	1
12501	41775	1
8583	46163	1
50368	36023	1
6842	30384	1
35586	1207	1
37129	1861	1
43874	13374	1
36611	50380	1
21805	26426	1
54257	23461	1
33347	19680	1
11854	10099	1
35873	4609	1
34624	34401	1
11854	40244	1
2870	18537	2
31789	33935	1
15716	28440	2
4825	1102	1
9447	12819	4
54356	33294	1
12938	33550	1
18555	6926	2
54019	12311	1
14662	32356	1
47738	7760	2
34596	4368	2
39002	40641	1
15734	47585	1
54484	48051	1
2053	15021	1
13114	54529	1
22454	27956	1
37065	28216	2
54381	32458	1
9063	16729	3
10466	25283	1
34368	53666	1
51732	44058	1
7369	34198	1
5131	29423	1
25418	25102	1
37313	48307	1
4680	30751	1
26533	38256	1
48224	44557	1
2090	20899	1
29521	49101	1
9590	3363	1
32429	18004	1
9689	17506	1
42818	22043	1
28172	45763	2
17371	30054	1
7025	20686	1
37916	22721	1
32716	10996	1
49961	47637	1
28279	43288	1
28431	15518	1
19171	77	1
14280	7004	1
40718	3307	1
28197	9031	1
39356	20372	1
1973	20715	2
2092	14448	2
10268	7665	1
25413	38451	1
8225	28500	3
9656	20510	1
40283	32378	1
49000	24961	1
6359	12276	1
8134	20930	1
6879	33660	3
13642	8144	1
32836	25947	3
22566	24071	1
21565	18807	1
1908	15427	1
597	5070	1
34986	50378	1
55227	33656	1
49377	41000	2
28051	34624	1
51872	22376	1
39334	43217	1
20298	5150	1
43763	26258	1
12714	43728	1
36193	41472	1
16364	33403	1
38762	32024	1
22592	43372	1
30801	54494	1
52611	45822	1
40344	41862	1
15792	17392	1
10539	34120	1
2342	22747	1
24572	32063	1
6766	28026	1
9898	45703	1
25069	8223	3
15233	19663	1
42662	47929	3
49115	23561	1
20351	24804	1
1530	16784	1
41951	38313	1
51264	36936	1
20724	1017	1
2870	17512	1
50792	48214	1
20136	46798	2
25784	34245	2
34164	27190	1
39179	5836	1
38947	18141	1
11635	14520	4
50782	29015	5
48503	17584	2
19671	19235	1
51316	32817	1
47977	3976	1
9433	1138	1
12245	52179	1
8273	39072	1
29614	25151	1
13078	32120	1
10271	37234	1
51543	29588	1
33017	27827	1
54043	6026	2
14740	30340	1
28262	29333	1
43954	20866	1
10511	14488	3
51459	6691	1
11254	45595	1
4006	35137	1
9809	44851	1
28865	3646	1
8642	31902	1
48101	13719	1
30381	50860	4
5824	49352	1
26347	51980	1
7798	345	1
33364	45680	1
37907	20592	1
54198	39332	1
24876	54854	2
65	11052	1
14725	23817	1
7175	36190	1
35121	52759	1
33177	23822	1
23228	13129	2
155	3150	2
43845	50663	1
28651	20489	1
20769	3573	1
40429	12419	1
5080	11483	1
32277	13928	1
52673	7828	1
16052	20253	2
35998	53030	5
27871	8075	1
33729	46570	1
32239	27739	1
34297	44948	1
38869	18835	1
43418	43090	1
15730	18871	3
1718	14741	1
4215	49991	4
47560	6328	1
48545	45014	4
7144	45502	1
42255	1441	1
21821	43747	1
45862	38846	1
8935	23283	1
18542	41593	1
49859	5147	1
38151	39015	1
27030	35737	1
42988	7868	1
17055	5761	5
624	5776	1
30573	37283	1
7060	51373	2
47600	31095	1
32996	19896	1
12593	13763	1
12028	5149	1
46937	16442	2
43589	23510	2
35838	16750	6
29951	52508	1
3545	6812	1
29619	9807	6
38013	20100	3
11448	37187	2
11883	40940	3
27009	41122	1
26480	1616	4
20845	4469	1
50606	9970	1
13190	5399	1
30191	41148	1
37313	15621	1
15393	3382	1
47541	10438	1
41779	6456	1
42013	42828	1
51388	25253	1
42451	48776	1
8589	32699	3
50535	32370	1
2960	28504	1
10965	26046	1
27104	15534	2
18361	3962	1
7647	22551	1
55500	45624	1
816	19078	1
6064	6879	1
29146	13112	2
31007	40723	1
11789	38199	1
17907	44593	1
550	45133	1
10002	4808	1
6923	43927	1
20450	22043	1
36193	41664	1
22968	13257	2
15022	11709	1
52215	18749	1
5228	48252	1
29105	12183	1
31153	3055	1
9664	29093	1
23502	26040	1
17885	41877	1
37497	11142	1
34988	1248	1
12170	10855	1
30384	789	1
38516	11017	2
1995	8142	1
32531	26111	3
3098	1868	1
10114	34076	1
38296	45125	1
36581	5355	1
25627	7002	4
16704	33729	1
3188	16638	1
4873	48476	3
24493	23370	1
35478	15665	2
34023	54000	1
35480	41744	1
47693	9873	3
36517	51582	2
17686	36105	5
19270	42623	1
51210	20663	1
46934	44105	10
830	24193	1
15483	20414	1
34784	21429	1
40009	7369	1
10685	24347	1
35299	22454	1
37460	41789	1
17290	31943	1
53412	14657	1
38762	45933	2
12837	52148	2
40741	17347	1
16023	37300	1
4131	50381	1
21265	45724	1
39146	14520	6
42574	49137	1
40608	5182	1
20867	52411	7
17385	31866	1
32586	1116	1
2520	29451	1
48522	43568	2
48643	24119	1
43939	55426	1
37246	16651	2
35113	10412	4
28546	20563	2
6879	15479	1
18664	1741	2
5927	52111	1
34448	52131	1
27795	4348	1
11377	18172	1
31653	31628	1
7521	8514	1
20122	30036	2
55501	17134	1
50479	6879	1
4773	53480	4
39197	8780	1
17434	26416	1
7078	34867	1
34097	31223	1
4488	29950	1
16038	49686	1
48828	26315	2
31	18033	1
50378	16784	1
48934	52102	1
30969	5304	1
42670	40653	1
5084	6463	1
4993	38059	1
7119	48188	4
53590	49240	1
35	31007	1
20431	1141	1
17515	54511	1
30122	16986	1
15382	37981	7
2679	32992	1
42375	16440	2
31583	27579	1
54654	20572	1
37567	4155	1
7587	37436	3
55357	11682	1
48673	20211	1
17130	18949	1
40246	12693	1
52193	7742	1
19107	51459	1
40372	7402	1
22118	22699	1
11522	51695	2
6237	23192	1
4894	26921	1
18438	38248	1
47964	47889	2
54662	41664	1
19897	9658	1
41922	22210	1
24062	43712	2
49244	38936	1
44248	32149	2
43381	21982	1
52080	39815	1
18887	24364	1
48172	21692	1
49251	3646	1
7355	8615	2
27534	19000	1
20465	30032	2
19412	5691	1
47800	6109	1
35054	45057	2
8327	48066	2
17441	16925	1
41581	30748	1
28751	46660	1
36279	1869	1
17732	34791	3
37395	53017	1
39912	15205	1
21744	47289	2
20835	37624	1
13706	44648	1
16215	33383	2
16790	41152	2
28343	49778	1
23014	30864	2
10486	31102	1
49599	47982	1
17951	26111	11
18482	47706	1
15604	38760	1
50240	25948	1
13751	54596	1
8148	21960	1
54588	1807	1
5149	30644	1
15342	23551	1
39402	44381	1
23461	52684	1
18379	31437	1
13432	50564	1
39451	32761	1
53345	13337	1
51532	33464	1
19023	45703	1
9514	24479	1
50660	41791	1
36472	36455	1
43502	28340	1
22393	32146	1
14166	40830	2
7247	15033	1
47948	240	4
46227	41066	1
816	11854	1
44261	5925	1
21939	41713	1
48115	42616	1
28389	19996	3
8673	53433	1
6944	17230	1
12306	23970	1
18898	46950	1
22388	25025	1
37144	51394	1
30394	28416	1
39166	2996	1
48351	44407	1
12225	9608	4
11486	46997	1
49480	15487	2
43821	4285	1
19551	42062	1
35336	25213	1
38736	50666	1
23326	22634	3
12579	862	1
10297	30235	1
19059	30360	1
21806	35022	1
36060	29662	1
29894	36078	1
47724	46013	1
33082	34482	1
36353	762	1
5499	17545	2
43753	24362	2
38889	40386	1
22468	53352	1
19146	18061	1
49939	33804	1
30908	46318	1
9608	36697	1
54158	17813	1
16886	48160	1
31412	26878	1
31975	46862	1
10175	8459	2
21831	5006	1
40606	11040	1
54941	14520	1
39418	26350	1
24108	28689	1
22737	43290	1
34750	38956	1
34774	1185	1
35614	53088	1
5298	4591	2
4946	11776	1
33656	36275	5
8530	11608	1
20688	49360	1
51804	40706	1
20858	45838	2
27020	55713	1
26886	14015	1
3512	9482	1
5067	35781	1
9553	59	1
36275	48137	10
45624	17825	2
14381	6266	1
33561	16750	1
22256	9691	1
1253	5298	1
23569	46741	1
34364	41683	1
24378	43619	1
2024	11143	3
15386	21788	2
32223	36487	1
27338	48360	1
988	10679	1
15163	19470	6
7274	32063	1
15027	1940	1
40274	45772	1
20146	45338	1
43061	6899	3
44185	35398	1
18817	21707	2
2882	49766	1
40385	49178	1
13332	31625	1
16131	15661	1
45976	11142	2
35898	13075	2
37907	44961	1
43824	23955	1
22366	10563	1
51997	31139	1
33569	8785	1
1880	20872	1
32586	50245	1
32620	47695	1
42387	16406	1
16033	10826	1
36979	23258	1
26983	1546	1
38954	19374	1
36871	14191	1
6853	20134	2
31000	36190	1
21733	40775	1
25187	55601	1
1223	50806	1
25988	35196	1
29584	4206	1
36600	44079	3
40290	9444	1
31330	14371	1
33143	53673	1
5304	38822	1
29097	41841	1
14794	36440	1
8496	51007	1
48182	19435	1
38198	51761	1
38117	41759	1
7002	20610	1
39132	1986	1
5315	46237	1
50324	50497	1
49359	46528	1
15044	40094	1
30036	20616	1
12777	497	3
30637	9965	1
7878	15062	1
12545	15156	1
14032	27637	1
16578	35717	1
31957	2453	2
19685	36405	1
6267	47208	1
19877	39561	1
46192	7202	2
5149	7471	3
50990	2938	1
43182	21773	1
26335	28864	1
16047	3210	10
7876	50737	1
43874	22956	1
7804	4488	4
4863	23994	3
22212	8203	2
36584	29375	2
37935	54350	1
16966	55445	2
37806	6820	1
51204	46336	1
8604	12291	1
4492	43018	1
38942	49724	3
24267	31196	1
17123	38665	1
5358	52170	2
43693	31781	1
19850	3563	2
32365	6454	1
40864	12915	4
50081	12077	1
7133	29296	1
39603	26024	1
44430	44208	4
4307	27346	1
31338	39006	2
51888	16141	1
1293	29985	1
2258	10002	3
29771	5124	2
54158	14130	2
47812	51491	1
37650	54081	1
11746	18939	1
4766	32956	1
17567	1968	1
49294	21283	10
41411	52482	1
46357	7843	1
39113	37313	1
40168	48500	2
5426	3108	1
16884	26827	2
45895	36589	1
11314	25349	2
18292	32756	2
42571	3667	1
34413	32638	1
19245	48645	1
13813	48493	1
13076	27309	1
49877	8628	1
9253	46468	1
36822	16524	3
9961	45224	1
47738	31078	2
47545	31612	1
14662	12025	1
41189	19219	1
24528	20952	4
7355	27803	1
3158	394	1
50929	44669	1
44700	44988	1
47198	52056	1
20762	9318	1
39733	42163	1
14823	50283	1
22485	6112	1
28887	22667	1
30872	2967	1
42228	53574	1
37507	45779	1
38911	47970	1
8165	19443	5
37365	36904	1
18786	26313	1
53926	23475	1
39302	6280	1
24056	8439	1
46715	11854	1
5626	21036	2
47509	29186	2
19013	9176	1
1659	22223	1
33254	26295	1
49307	27276	1
35790	51992	1
27079	47970	2
37365	47049	1
37313	50677	2
35986	43114	2
29276	13112	1
33519	49541	1
36768	15614	1
23137	30188	1
40955	10059	3
25227	51387	1
35171	47675	1
52056	8358	1
448	48879	1
820	5888	1
42359	7263	1
17835	4974	2
13205	20583	1
1105	5149	1
19041	9128	1
4998	7002	1
4140	36624	8
6735	48180	1
12299	28512	1
14823	28279	2
49106	15458	1
43511	21296	1
29448	32888	1
33347	25276	3
23510	7790	1
16038	95	1
47807	24552	1
35859	930	2
42851	31914	2
48541	1880	1
53592	8327	1
8576	8716	2
45009	7291	1
52518	7355	2
11380	54378	1
24812	47660	2
55555	22755	1
54869	4232	1
28555	36193	1
9318	55258	1
10972	30522	1
12079	11745	1
14746	4965	1
25234	31446	1
39568	44685	2
44551	54453	1
7282	14277	1
18324	16417	2
35529	31977	1
35660	15512	1
15729	41949	1
36275	6309	10
4472	31692	1
31425	193	1
47334	43004	2
2782	45963	1
20948	5031	1
8879	10345	4
50676	17922	1
42662	46610	3
41684	1752	1
54785	40142	1
27913	14862	1
19915	42830	2
50804	47346	1
39027	22814	1
31199	42597	1
22119	30279	1
44481	7615	1
2796	8616	1
27981	31068	1
17555	42437	2
290	54572	1
2636	8371	1
54397	20872	1
30384	1137	1
36370	25010	1
9917	32115	1
39093	10318	1
19793	18494	2
6401	15153	3
21517	27727	2
34807	3168	1
8040	21022	1
43442	34311	1
7707	40641	1
55690	16989	1
53207	36488	1
27520	4472	1
23456	36699	1
30387	4562	1
26409	18427	1
8916	49161	1
50342	15877	1
44035	32463	1
20299	32212	1
29392	1139	1
30234	9235	1
13514	24609	1
53813	26347	2
13414	23564	2
55088	8554	1
38755	37451	1
27434	42696	1
9227	29512	1
15154	33435	1
24191	44608	1
52725	47403	1
28819	34322	2
14034	51102	1
40274	27745	6
43954	13421	4
48921	48929	1
